RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7775,29985466,Smith,664,Germany,Male,22,1,9831.430493868615,3,0,1,68937.95026397848,0
7776,91167028,Williams,866,France,Female,62,7,95904.59307596921,4,1,1,77829.1163069227,0
7777,83320663,Johnson,555,Germany,Male,60,9,233972.97928515318,3,1,0,124694.91801183065,0
7778,97690046,Brown,658,France,Female,55,1,44400.14224705829,1,0,0,156945.06021633797,0
7779,38231627,Williams,884,France,Male,43,4,91903.84156970099,4,0,1,18373.985972840237,0
7780,47656911,Johnson,517,Spain,Female,21,5,4781.340950640395,1,0,1,188689.59840989945,1
7781,15870957,Williams,794,Spain,Female,65,7,31598.369768623154,4,1,0,53675.80249360872,1
7782,63260784,Johnson,422,Spain,Female,78,1,184812.42183003522,4,1,1,142760.79498021677,1
7783,29344422,Williams,858,Spain,Female,72,1,42213.45119035674,4,0,1,178467.29104145724,1
7784,38063566,Jones,412,Spain,Male,61,5,235601.9656835973,1,1,1,110757.72849771589,0
7785,36183957,Smith,709,France,Female,64,4,242361.9653782639,1,0,0,74445.84563207309,0
7786,40485596,Williams,768,Spain,Male,25,3,36233.22294761183,4,0,0,181039.9935575763,1
7787,77850883,Jones,886,France,Female,64,8,172672.46490494593,4,0,0,56436.31521340792,1
7788,27415093,Brown,704,France,Female,44,4,128801.96683957601,4,0,1,193363.60144822596,1
7789,98445495,Williams,583,Spain,Female,71,2,233051.3215100899,1,0,1,186977.42412254872,1
7790,55308041,Johnson,514,Spain,Male,43,1,74085.82888291165,2,1,0,62782.11990434304,1
7791,91355786,Smith,817,Germany,Male,74,5,53577.315630260164,2,0,1,73788.79935033624,1
7792,16578389,Johnson,336,France,Female,54,2,151323.54853289403,1,0,0,26546.139067442648,1
7793,41701704,Jones,432,France,Female,20,2,141605.031075632,2,1,0,140197.87379755365,1
7794,51517281,Smith,720,Germany,Female,35,0,87707.77559541231,2,1,1,169035.98154958163,1
7795,92132251,Johnson,552,Germany,Female,59,6,240964.0706964355,2,1,0,165999.18677566078,1
7796,31751548,Smith,318,France,Male,81,1,230525.53429227674,4,0,1,86247.12825580973,1
7797,99411242,Jones,575,France,Male,89,6,181277.00849584767,1,0,0,128630.6671471894,1
7798,64051297,Brown,864,Germany,Male,88,3,234241.76801514142,1,0,0,199203.43038220948,1
7799,42819849,Johnson,772,France,Female,78,9,172654.4361140152,3,0,0,82601.11446292487,0
7800,90060799,Williams,577,France,Female,79,5,124814.17380749987,4,0,1,27683.324360612405,1
7801,40354219,Johnson,699,Germany,Male,67,0,61996.29446061383,4,0,1,76162.42542972592,1
7802,89125005,Brown,327,Germany,Female,21,5,96055.38519821252,4,1,0,192276.93391470038,0
7803,23248193,Williams,671,Spain,Female,50,3,51429.02288520837,4,0,1,104454.69308403705,1
7804,76295488,Jones,448,France,Male,51,1,3748.0678280976954,4,1,0,82355.5708086131,1
7805,81579891,Jones,479,Germany,Male,30,9,182261.31155882098,3,1,1,181011.75259227646,0
7806,73784717,Jones,634,Germany,Female,54,0,71064.3013969687,3,1,0,194859.29020533897,0
7807,36262742,Williams,613,Germany,Male,78,5,123569.92303018019,1,0,1,24713.795517801987,1
7808,55058355,Williams,895,Germany,Male,28,8,95023.06165114413,4,0,1,179609.88235137786,0
7809,39846900,Smith,720,France,Male,35,6,125481.24233470815,4,0,0,153575.78885520456,1
7810,90198898,Smith,886,France,Male,64,7,170495.72424283656,1,0,0,183324.33628840352,0
7811,23669513,Smith,608,France,Male,51,7,69874.73753937263,2,0,1,141850.56225393596,0
7812,33271840,Jones,428,Spain,Female,72,0,109161.15034132637,3,1,0,92453.89335632649,1
7813,97520321,Williams,608,France,Female,71,4,106362.74371426701,3,0,1,117351.77955407012,1
7814,80836184,Johnson,789,Spain,Female,70,1,59638.282931058464,4,1,1,58072.76885138018,0
7815,48378359,Johnson,732,Spain,Male,42,1,213375.55762741677,3,1,1,35151.19375218019,1
7816,19894293,Jones,812,Spain,Male,32,8,46170.935021836754,1,1,1,148348.2802519746,1
7817,18576453,Smith,338,France,Male,20,3,5318.0897230997725,4,0,0,109413.70023830615,0
7818,77743338,Jones,754,France,Male,45,2,100452.40943606861,4,1,0,30058.217212141844,0
7819,15580374,Smith,619,France,Female,34,2,119476.57120072244,1,0,0,65449.533545560895,1
7820,28276605,Smith,632,France,Female,78,1,12415.551892341364,2,1,0,18810.748552775563,1
7821,52195396,Brown,858,Spain,Male,80,0,184160.3390271218,2,1,0,125993.35139866096,1
7822,34759174,Johnson,594,Germany,Male,27,6,164565.59154796557,3,0,1,62558.23180452312,0
7823,81144276,Smith,511,Germany,Female,82,9,62213.15060134505,1,1,1,68381.26543609827,0
7824,17690626,Johnson,706,Spain,Female,67,1,16627.971298454446,4,1,1,169361.47382629628,1
7825,55098204,Jones,443,Germany,Female,28,2,147608.6472350381,4,0,1,82597.13416769796,1
7826,92906375,Johnson,827,Spain,Female,79,6,30488.96706389964,3,1,1,172144.1742888888,1
7827,66852389,Johnson,434,Spain,Female,82,1,24189.326397839966,3,0,1,120463.05199767914,0
7828,41996196,Brown,816,France,Male,45,6,127844.02040356521,2,0,1,18991.7809243827,1
7829,84825281,Smith,809,Spain,Male,64,9,152743.44887051106,1,1,1,121567.39102878576,0
7830,40037628,Brown,851,France,Male,32,6,174795.62984771054,4,0,1,113867.62340991438,1
7831,22829704,Williams,362,Spain,Female,37,8,138522.94087952285,2,1,1,18929.9802928973,0
7832,41560168,Smith,662,Germany,Female,44,1,73767.84244973294,4,0,1,185833.11001116963,1
7833,71218934,Jones,394,Spain,Male,58,1,185080.8832573519,2,1,1,116225.239475391,0
7834,70217609,Johnson,540,Spain,Male,55,9,16738.785412668905,3,1,1,153603.41900777517,1
7835,30200889,Johnson,863,France,Male,57,9,24955.467133225662,2,1,1,95899.64970549679,1
7836,65281903,Jones,396,France,Male,64,4,137107.3811252271,3,1,0,176056.016418729,1
7837,55994215,Johnson,862,France,Female,55,4,67671.81499483374,2,0,1,146717.15760426392,0
7838,31020050,Johnson,310,Spain,Male,62,5,156688.33384378615,4,1,0,113416.11333233434,0
7839,56473275,Brown,314,France,Female,74,0,9305.419630468881,4,1,1,87856.74340561526,1
7840,18772781,Brown,875,France,Female,87,7,72921.91503204945,2,1,1,123227.87777832212,0
7841,44330922,Johnson,442,Spain,Male,38,3,164665.5648190873,4,0,0,156668.03495664653,1
7842,10310533,Jones,890,Germany,Male,19,8,56319.02442031636,1,1,1,86791.03803027676,1
7843,16750320,Jones,849,Spain,Female,60,2,76269.78996513748,4,0,0,147694.7400284414,0
7844,88429626,Johnson,663,Spain,Male,46,5,244749.10419300367,1,0,0,97235.83343735606,1
7845,62957651,Jones,348,Germany,Female,21,5,180348.8019198025,2,1,1,40361.809757584095,0
7846,77352696,Johnson,690,France,Female,69,4,186435.32763539584,4,1,1,135753.681542859,1
7847,44052342,Jones,475,Spain,Female,80,0,203524.92256508002,4,1,0,34513.56171424218,0
7848,22362487,Smith,702,Spain,Male,89,4,24288.74190354985,1,1,0,25417.955283717012,1
7849,41275286,Brown,696,Spain,Male,53,3,184564.4199631058,4,1,0,122788.63933051877,1
7850,44181845,Jones,532,Germany,Female,44,7,83656.68568121451,2,1,0,152211.0308420839,1
7851,74267697,Johnson,357,France,Female,29,2,70547.25792114552,1,0,1,184555.62086010128,0
7852,71752399,Johnson,810,France,Male,38,1,18097.488366544956,3,1,1,132380.43486188754,1
7853,66306008,Brown,854,Spain,Male,21,4,94577.22789663594,4,0,1,74734.90176137966,0
7854,16448007,Johnson,378,France,Male,25,6,194309.90971325128,3,1,1,77807.24238847508,1
7855,53144694,Jones,316,Spain,Male,27,5,127664.15141314927,4,1,1,23279.996056527474,0
7856,45700994,Brown,494,Spain,Male,36,3,238104.51729374824,4,0,1,62624.98363590604,0
7857,61826288,Johnson,357,Spain,Female,51,6,99151.02069267351,4,1,0,23713.686374578618,1
7858,21791754,Smith,748,Spain,Female,46,7,187079.98936629985,3,0,1,124436.76888240916,0
7859,86851455,Williams,742,Spain,Male,34,5,13527.532102705853,2,0,1,152742.17601282196,0
7860,26595615,Jones,364,Germany,Male,55,0,124739.61135151843,3,1,1,138746.91948611068,0
7861,78400399,Jones,677,Germany,Female,88,8,52867.82967119399,1,1,0,11048.784917153242,0
7862,86213456,Brown,434,France,Female,88,7,211110.11123552348,1,1,1,106661.33610522051,1
7863,85714137,Jones,536,Germany,Female,41,0,208581.471981007,4,1,1,15469.811340650513,1
7864,14828290,Brown,352,Germany,Male,46,3,160666.63493152204,1,0,1,64939.17512555159,0
7865,55401167,Smith,763,France,Female,50,2,45374.857047870224,1,1,1,119030.07203245816,1
7866,30748150,Smith,525,Spain,Male,26,3,102589.64359171371,1,0,0,160832.58709055372,0
7867,23307677,Williams,734,Germany,Male,80,7,74019.15166328849,4,0,1,104703.98048454427,0
7868,34249307,Williams,792,Spain,Female,74,5,193920.32699074398,1,1,0,80565.8689434552,1
7869,50045466,Williams,499,Spain,Female,79,7,193553.35084052852,4,1,1,137835.55000798538,0
7870,96686653,Jones,651,Spain,Male,40,5,102730.9516089683,4,1,1,196156.02993608077,1
7871,28670034,Jones,588,Germany,Female,83,1,214269.6765002519,3,0,0,36976.73751823345,0
7872,97513620,Johnson,795,Germany,Female,75,8,101884.69476553988,2,1,1,179886.9978671846,0
7873,39696191,Johnson,427,France,Male,72,5,7207.472005301308,2,1,0,89711.80226149553,0
7874,61859352,Williams,316,France,Male,18,0,66121.73027912923,2,1,1,113099.90201819294,1
7875,44396294,Jones,757,Spain,Male,37,2,194697.8906709772,4,1,1,23098.011447055906,1
7876,46762869,Johnson,629,Germany,Female,34,0,41727.89038972311,3,1,1,104995.98309855512,0
7877,96668066,Johnson,772,France,Male,80,4,218401.72232645343,3,1,0,21491.794741318496,0
7878,11481246,Smith,366,Spain,Female,72,9,221760.19648664317,2,0,0,92619.48769167201,1
7879,69486369,Brown,314,Spain,Male,31,9,66062.00845718657,2,0,0,59150.041486818336,0
7880,16005659,Jones,341,France,Male,43,8,46494.997299647875,2,0,0,75118.73996664671,0
7881,97204960,Brown,618,Spain,Female,44,4,206738.2759695386,2,1,0,97088.6597754196,0
7882,27328109,Smith,631,Germany,Female,88,5,95613.8932365215,1,0,0,126513.07634977711,0
7883,56094730,Jones,436,Spain,Male,25,0,66843.9982416734,2,1,0,81958.14832154247,0
7884,79478994,Johnson,817,Germany,Female,64,2,52815.23817936465,3,0,0,140508.77502291976,1
7885,90373508,Smith,637,France,Female,54,6,49257.15332095604,3,1,1,24656.095539044312,0
7886,18689590,Williams,482,Germany,Female,29,9,44507.96809805549,1,0,1,61850.972811621854,0
7887,66088127,Smith,859,Germany,Female,79,6,245180.05244617612,2,0,0,85691.90705075162,0
7888,64752336,Smith,527,Spain,Male,71,6,224362.3375445189,4,1,0,115733.15776576298,1
7889,33235110,Jones,333,Spain,Male,20,6,160159.0363411087,3,0,1,170132.76701407976,1
7890,80092767,Johnson,552,Spain,Male,30,1,18921.271370596347,4,1,0,73380.60079606416,1
7891,73440417,Johnson,604,France,Male,27,4,217318.9895326113,3,1,0,57183.95906841167,0
7892,17401306,Brown,653,France,Male,63,7,11758.401346713437,2,0,1,75501.48884075934,1
7893,21170439,Jones,766,Spain,Male,29,6,151599.35587695616,3,0,1,66555.02904758704,0
7894,35908446,Smith,482,Spain,Male,58,5,49051.28569872491,2,1,0,26853.943061623722,0
7895,19435156,Smith,672,Spain,Female,28,9,39269.1047668709,3,1,1,39453.09610191349,0
7896,18728317,Brown,855,Spain,Male,52,1,98195.1036961408,4,1,1,50926.26776914422,0
7897,49617023,Jones,717,Spain,Female,24,6,88602.97872737255,2,1,1,27119.84613963763,0
7898,43515493,Smith,352,Germany,Male,87,0,19951.07470481167,4,1,0,42670.72693666775,0
7899,98738972,Brown,540,France,Male,62,7,205456.0672708506,1,0,0,118951.12765258778,0
7900,56776996,Williams,615,Spain,Male,71,2,146638.31865222644,4,0,0,38096.549659603275,1
7901,91423490,Johnson,598,Spain,Male,88,6,177908.61195140413,3,1,1,170150.60313692348,0
7902,71167547,Brown,666,Spain,Male,44,2,209764.81639281719,3,1,1,100416.00632744271,1
7903,80405636,Jones,595,Spain,Female,18,9,128946.80827537288,4,1,1,132846.129522526,1
7904,13079731,Jones,488,Spain,Male,54,4,50767.45688605011,4,1,0,166067.12094145807,0
7905,25883497,Smith,417,Spain,Female,45,0,128473.94504428522,1,1,1,27914.14912602599,1
7906,59342550,Jones,767,Spain,Female,41,6,78053.53192636468,1,1,1,162845.14782036917,0
7907,58627588,Smith,757,Germany,Male,21,4,10488.135420819972,1,1,1,101987.32228391584,1
7908,34082089,Jones,343,Germany,Female,19,2,152012.06996597545,2,1,1,196873.30986170057,0
7909,66596497,Brown,373,Spain,Male,60,4,230635.69852330224,2,0,0,25872.161633799995,1
7910,70887445,Smith,353,Germany,Male,33,4,142525.7965891036,1,1,1,195491.94940716337,1
7911,30860245,Johnson,736,Germany,Female,75,3,11829.602501136183,2,0,1,180050.1108147011,0
7912,30628630,Smith,497,France,Male,89,2,62484.94326855225,4,1,1,60487.00019940463,1
7913,97327692,Johnson,621,Spain,Female,26,2,161411.65947300207,3,1,0,70361.5001415071,0
7914,95100496,Johnson,821,Spain,Female,52,4,111414.19952955897,1,1,0,104138.26063069302,1
7915,63229203,Smith,846,Germany,Male,31,1,180273.2518125894,2,0,0,83284.64128323221,1
7916,80263735,Smith,465,France,Male,50,9,165087.52279569674,4,0,1,108276.02099122477,1
7917,86003236,Brown,360,Germany,Female,26,8,159347.9970797412,4,1,1,47582.338366735734,0
7918,48989878,Williams,847,Spain,Male,29,9,17604.546190655794,2,0,0,149732.19154413062,0
7919,17870686,Johnson,341,Spain,Male,80,6,17422.334671250926,2,0,0,12856.579323737518,0
7920,32138080,Jones,599,Spain,Male,70,7,285.62036974386086,3,1,0,121286.35922658053,1
7921,99947780,Jones,875,Germany,Female,25,1,27816.009372172295,1,0,1,110320.5695656964,0
7922,47304617,Brown,554,Spain,Male,51,2,248201.2849475905,1,0,0,129323.06165742129,0
7923,37583043,Williams,831,France,Male,26,6,177212.38544458844,4,1,1,134809.46862769278,1
7924,39669768,Jones,356,France,Male,21,7,195748.28443440367,2,0,0,38011.43437594302,0
7925,37043710,Johnson,511,Spain,Female,81,2,142572.32199104957,2,0,1,193896.15174920054,0
7926,86909169,Williams,302,Germany,Female,68,3,120830.29485372288,3,1,1,113582.05995351927,1
7927,99263008,Brown,469,Spain,Female,87,0,126512.69550028162,2,0,1,133955.48879461084,0
7928,66871065,Brown,889,France,Male,41,0,191203.41212022424,2,0,0,87440.50829203213,0
7929,80179597,Jones,806,France,Male,24,7,32020.666990476286,3,1,1,91039.40893140837,0
7930,32394264,Williams,705,Germany,Female,43,8,150385.1038019143,3,1,0,16835.430259917302,0
7931,95784303,Smith,657,Germany,Female,51,9,136468.7295181819,2,0,0,134861.32525783457,0
7932,32800745,Brown,722,Germany,Male,37,8,164215.54038683217,3,1,0,123456.56728141486,0
7933,52824346,Smith,825,Spain,Male,76,9,109022.1990300285,4,1,0,133792.67655525293,1
7934,92718652,Smith,587,Germany,Male,67,2,72196.4882101784,3,1,0,56949.942415504906,1
7935,13280245,Jones,636,Germany,Male,59,5,115659.51385903625,4,1,1,11768.948513683576,0
7936,67145703,Brown,439,Germany,Male,63,6,35136.98259291529,3,1,1,18706.121197793145,1
7937,90185429,Johnson,529,France,Male,33,2,111163.80585376856,3,0,1,47162.47214961486,1
7938,56474790,Brown,481,France,Female,81,5,227304.40230672204,4,1,1,98753.8443045912,1
7939,80372975,Brown,869,Germany,Male,52,5,4023.0519300797628,1,0,1,104086.50072613344,0
7940,35819726,Johnson,824,France,Female,21,7,225410.31630182007,4,0,1,70166.32166594909,0
7941,52633274,Brown,505,France,Male,58,2,50634.97305165709,1,0,1,83611.41924531694,1
7942,46541125,Williams,422,Spain,Male,23,5,54395.69575149902,3,1,0,103609.56112089078,0
7943,69810808,Smith,489,Germany,Female,83,4,81323.97494290308,1,1,0,48229.60187060599,1
7944,97877669,Johnson,630,Spain,Male,39,2,125081.57164886,1,0,0,48922.69453047534,0
7945,91067529,Smith,645,France,Male,24,3,102518.1054851618,3,0,1,153118.15425792205,1
7946,33430460,Brown,785,France,Male,56,5,181276.74513126607,4,1,1,146119.33281406361,1
7947,42021843,Jones,740,Germany,Female,75,8,148762.30818810436,1,0,0,144774.9438414685,0
7948,90945065,Williams,844,Germany,Male,19,9,178420.37109339266,2,1,1,120598.05134470419,1
7949,37895653,Williams,412,Spain,Male,35,8,235760.69560934653,1,0,0,28543.347927865947,1
7950,52758074,Johnson,834,Germany,Female,19,5,147787.81646050524,1,1,1,139680.37100533844,1
7951,42320409,Smith,758,France,Female,21,4,213474.3344844899,1,1,1,62577.46489728016,0
7952,54439377,Jones,428,France,Male,27,0,172624.91868198733,3,0,0,55601.72698679076,1
7953,69482184,Brown,826,France,Male,65,3,3425.11498036574,1,1,1,192988.7785333071,1
7954,23035126,Brown,405,Spain,Female,63,7,84918.06249207673,2,1,0,174481.50013643393,1
7955,19039171,Brown,750,Germany,Female,45,2,23315.95374426254,3,1,1,142492.73814386837,1
7956,65649634,Brown,335,Germany,Male,69,4,147235.86841054115,2,1,1,182019.6913319076,0
7957,64583206,Williams,744,France,Male,55,4,122342.67959488534,2,1,1,172125.13795630445,0
7958,44208039,Williams,568,Germany,Male,42,0,77803.50758420432,1,1,0,21869.221665409066,1
7959,23211185,Smith,680,Germany,Female,35,7,64310.60775684777,4,0,0,116650.29580718244,1
7960,84189938,Williams,885,France,Male,67,4,42713.71891192113,2,1,0,72524.87992246737,1
7961,98688672,Smith,716,Germany,Male,18,4,144896.9566683644,1,1,0,120112.5320275448,0
7962,39593134,Jones,559,France,Female,38,2,140308.48976583357,2,1,0,166925.9148007079,0
7963,34855654,Williams,802,France,Female,37,4,16330.385431202189,1,0,1,93437.59735830709,1
7964,34244594,Smith,720,Germany,Male,65,1,153875.6841083471,4,0,1,175064.0020972971,1
7965,13425511,Smith,499,Germany,Male,82,0,114991.46228870068,3,0,0,145986.32385459405,0
7966,82398551,Johnson,445,Germany,Male,38,1,234707.8451060771,3,0,1,197991.87191989986,0
7967,61095075,Smith,766,France,Male,82,8,177054.054768025,1,0,0,153491.13502068416,1
7968,72117066,Jones,331,Spain,Female,88,7,82528.80281139824,2,0,1,144910.34068027438,1
7969,71917407,Johnson,817,Germany,Male,66,3,60450.56532790802,4,0,0,19014.373091865386,0
7970,11845445,Johnson,647,Germany,Male,44,7,158049.0120888179,4,1,1,141960.00448940723,1
7971,63091362,Brown,417,Germany,Female,52,6,139322.49209684218,1,0,0,103360.16599504359,1
7972,64968122,Johnson,801,Spain,Male,80,3,9426.802980608218,2,1,0,142282.01828138615,1
7973,86653474,Johnson,649,Germany,Female,81,1,136320.1978201125,2,1,0,49317.24969527087,0
7974,69285097,Brown,851,Germany,Female,47,0,153416.5345567359,2,1,0,159222.54369222088,0
7975,99219022,Brown,665,Germany,Male,51,9,236205.77660342644,3,0,0,57351.50869645688,0
7976,52666691,Jones,614,France,Female,27,4,240552.0517905649,1,0,1,31093.647879033153,1
7977,48469360,Jones,487,Germany,Male,30,1,75237.91352484818,3,1,0,47583.7125841661,0
7978,89139184,Johnson,858,Germany,Male,32,9,117453.11298544129,1,1,0,194316.7932781416,1
7979,88923893,Jones,438,France,Male,57,8,186288.48634630768,2,0,0,129823.70687874508,1
7980,90275759,Williams,559,France,Female,67,7,99809.67182870851,1,0,1,138350.06587111735,1
7981,23221240,Williams,771,Spain,Female,43,7,178307.56527091606,2,1,0,193887.28272027755,0
7982,94795289,Johnson,755,France,Female,71,0,239578.00729491355,3,0,0,197600.76917520745,0
7983,30038703,Williams,573,Germany,Female,25,9,8109.291857855333,1,0,0,26598.434532557723,1
7984,37565216,Smith,690,Germany,Male,78,1,19861.3554731778,2,1,1,134565.6036719486,0
7985,62669639,Johnson,584,Germany,Male,62,5,184054.89161213924,1,1,0,36588.90825903221,1
7986,92357655,Jones,818,Germany,Female,33,3,110004.43323923709,1,1,1,168344.19748202479,0
7987,95640814,Brown,814,Spain,Male,77,4,164498.0361016074,1,1,1,168237.19701386816,1
7988,19066706,Brown,347,Germany,Male,52,7,129842.87459717672,3,0,0,116333.63469376843,0
7989,81888312,Smith,578,Germany,Female,81,7,57580.05114402015,1,0,0,123874.22268009854,0
7990,16548697,Jones,353,Germany,Male,27,6,158323.03514175082,3,0,1,162443.49429946215,1
7991,88702667,Williams,837,Germany,Male,33,4,103759.53794857093,4,0,0,193597.85530989268,1
7992,73914026,Johnson,461,Spain,Female,35,8,59819.859482169086,3,1,0,180909.29174413343,1
7993,37366209,Johnson,554,Spain,Female,56,0,104658.91480631307,1,0,0,68130.94153620524,1
7994,99882193,Williams,573,Germany,Male,34,5,98889.42121433925,2,0,0,162410.1878481279,0
